"","Library","Shannon","Richness","Type","Tissue"
"3906","M2212SZHXSH747CX100",0,0,"DNA virus","Gut"
"3907","M2212SZHXSH747CX100",0,0,"Eukaryote","Gut"
"3908","M2212SZHXSH747CX100",0,1,"RNA virus","Gut"
"3909","M2212SZHXSH747P",0,0,"DNA virus","Spleen"
"3910","M2212SZHXSH747P",0,1,"RNA virus","Spleen"
"3911","M2212SZHXSH747P",0,0,"Bacteria","Spleen"
"3912","M2212SZHXSH747P",0,0,"Eukaryote","Spleen"
"3913","M2212SZHXSH748CN",0,0,"Bacteria","Gut"
"3914","M2212SZHXSH748CN",0,1,"DNA virus","Gut"
"3915","M2212SZHXSH748CN",0,0,"Eukaryote","Gut"
"3916","M2212SZHXSH748CN",0,0,"RNA virus","Gut"
"3917","M2212SZHXSH748FNX100",0,0,"DNA virus","Lung"
"3918","M2212SZHXSH748FNX100",0,0,"Bacteria","Lung"
"3919","M2212SZHXSH748FNX100",0,0,"Eukaryote","Lung"
"3920","M2212SZHXSH748FNX100",0,1,"RNA virus","Lung"
"3921","M2212SZHXSH748P",0,1,"Bacteria","Spleen"
"3922","M2212SZHXSH748P",0,0,"DNA virus","Spleen"
"3923","M2212SZHXSH748P",0,0,"Eukaryote","Spleen"
"3924","M2212SZHXSH748P",0,1,"RNA virus","Spleen"
"3925","M2212SZHXSH751FX100",0,0,"Eukaryote","Lung"
"3926","M2212SZHXSH751FX100",0,0,"Bacteria","Lung"
"3927","M2212SZHXSH751FX100",0,1,"RNA virus","Lung"
"3928","M2212SZHXSH751FX100",0,0,"DNA virus","Lung"
"3929","M2212SZHXSH751PX100",0,0,"Eukaryote","Spleen"
"3930","M2212SZHXSH751PX100",0,0,"DNA virus","Spleen"
"3931","M2212SZHXSH751PX100",0,1,"RNA virus","Spleen"
"3932","M2212SZHXSH751PX100",0,0,"Bacteria","Spleen"
"3933","M2212SZHXSH752P",0,0,"Eukaryote","Spleen"
"3934","M2212SZHXSH752P",0,0,"Bacteria","Spleen"
"3935","M2212SZHXSH752P",0,0,"DNA virus","Spleen"
"3936","M2212SZHXSH752P",0,0,"RNA virus","Spleen"
"3937","M2212SZHXSH753FX100",0,1,"Eukaryote","Lung"
"3938","M2212SZHXSH753FX100",0,0,"RNA virus","Lung"
"3939","M2212SZHXSH753FX100",0,0,"Bacteria","Lung"
"3940","M2212SZHXSH753FX100",0,0,"DNA virus","Lung"
"3941","M2212SZHXSH753P",0,0,"Bacteria","Spleen"
"3942","M2212SZHXSH753P",0,0,"Eukaryote","Spleen"
"3943","M2212SZHXSH753P",0,1,"RNA virus","Spleen"
"3944","M2212SZHXSH753P",0,0,"DNA virus","Spleen"
"3945","M2212SZM095PNX100",0,0,"Eukaryote","Spleen"
"3946","M2212SZM095PNX100",0,0,"RNA virus","Spleen"
"3947","M2212SZM095PNX100",0,0,"DNA virus","Spleen"
"3948","M2212SZM095PNX100",0,0,"Bacteria","Spleen"
"3949","M2212SZWDSW731FX100",0,0,"Eukaryote","Lung"
"3950","M2212SZWDSW731FX100",0,0,"Bacteria","Lung"
"3951","M2212SZWDSW731FX100",0,1,"DNA virus","Lung"
"3952","M2212SZWDSW731FX100",0,0,"RNA virus","Lung"
"3953","M2212SZWDSW734CNX100",0,1,"Eukaryote","Gut"
"3954","M2212SZWDSW734CNX100",0,0,"DNA virus","Gut"
"3955","M2212SZWDSW734CNX100",0,0,"Bacteria","Gut"
"3956","M2212SZWDSW734CNX100",0,0,"RNA virus","Gut"
"3957","M2212SZWDSW735CN",0,0,"DNA virus","Gut"
"3958","M2212SZWDSW735CN",0,0,"Bacteria","Gut"
"3959","M2212SZWDSW735CN",0.778622777928191,4,"Eukaryote","Gut"
"3960","M2212SZWDSW735CN",0.155893524882161,2,"RNA virus","Gut"
"3961","M2212SZWDSW735FN",0,0,"Bacteria","Lung"
"3962","M2212SZWDSW735FN",0,0,"RNA virus","Lung"
"3963","M2212SZWDSW735FN",0,0,"DNA virus","Lung"
"3964","M2212SZWDSW735FN",0,0,"Eukaryote","Lung"
"3965","M2212SZWDSW735PNX100",0,0,"Eukaryote","Spleen"
"3966","M2212SZWDSW735PNX100",0,0,"Bacteria","Spleen"
"3967","M2212SZWDSW735PNX100",0,0,"DNA virus","Spleen"
"3968","M2212SZWDSW735PNX100",0,0,"RNA virus","Spleen"
"3969","M2212SZWDSW736PNX100",0,0,"Eukaryote","Spleen"
"3970","M2212SZWDSW736PNX100",0,0,"Bacteria","Spleen"
"3971","M2212SZWDSW736PNX100",0,0,"DNA virus","Spleen"
"3972","M2212SZWDSW736PNX100",0,0,"RNA virus","Spleen"
"3973","M2212SZWDSW737CN",0,0,"Eukaryote","Gut"
"3974","M2212SZWDSW737CN",0,0,"Bacteria","Gut"
"3975","M2212SZWDSW737CN",0,1,"DNA virus","Gut"
"3976","M2212SZWDSW737CN",0,0,"RNA virus","Gut"
"3977","M2212SZWDSW737PNX100",0,0,"Eukaryote","Spleen"
"3978","M2212SZWDSW737PNX100",0,0,"Bacteria","Spleen"
"3979","M2212SZWDSW737PNX100",0,1,"RNA virus","Spleen"
"3980","M2212SZWDSW737PNX100",0,0,"DNA virus","Spleen"
"3981","M2212SZXTSW738PX100",0,0,"Eukaryote","Spleen"
"3982","M2212SZXTSW738PX100",0,0,"Bacteria","Spleen"
"3983","M2212SZXTSW738PX100",0,0,"RNA virus","Spleen"
"3984","M2212SZXTSW738PX100",0,1,"DNA virus","Spleen"
"3985","M2212YFBCSH582CBNX100",0,0,"Bacteria","Gut"
"3986","M2212YFBCSH582CBNX100",0,1,"RNA virus","Gut"
"3987","M2212YFBCSH582CBNX100",0,0,"Eukaryote","Gut"
"3988","M2212YFBCSH582CBNX100",0,0,"DNA virus","Gut"
"3989","M2212YFBCSH582FB",0,0,"Eukaryote","Lung"
"3990","M2212YFBCSH582FB",0,1,"RNA virus","Lung"
"3991","M2212YFBCSH582FB",0,0,"DNA virus","Lung"
"3992","M2212YFBCSH582FB",0,0,"Bacteria","Lung"
"3993","M2212YFBCSH582PB",0,0,"Eukaryote","Spleen"
"3994","M2212YFBCSH582PB",0,0,"DNA virus","Spleen"
"3995","M2212YFBCSH582PB",0,0,"Bacteria","Spleen"
"3996","M2212YFBCSH582PB",0,0,"RNA virus","Spleen"
"3997","M2212YFBCSH584P",0,1,"DNA virus","Spleen"
"3998","M2212YFBCSH584P",0,0,"Bacteria","Spleen"
"3999","M2212YFBCSH584P",0,0,"Eukaryote","Spleen"
"4000","M2212YFBCSH584P",0,0,"RNA virus","Spleen"
"4001","M2212YFBCSW590PB",0,0,"Bacteria","Spleen"
"4002","M2212YFBCSW590PB",0,0,"RNA virus","Spleen"
"4003","M2212YFBCSW590PB",0,0,"Eukaryote","Spleen"
"4004","M2212YFBCSW590PB",0,0,"DNA virus","Spleen"
"4005","M2212YFBCSW591FBX100",0,0,"Bacteria","Lung"
"4006","M2212YFBCSW591FBX100",0,0,"RNA virus","Lung"
"4007","M2212YFBCSW591FBX100",0,1,"Eukaryote","Lung"
"4008","M2212YFBCSW591FBX100",0,0,"DNA virus","Lung"
"4009","M2212YFBCSW591PB",0,0,"Eukaryote","Spleen"
"4010","M2212YFBCSW591PB",0,0,"RNA virus","Spleen"
"4011","M2212YFBCSW591PB",0,0,"DNA virus","Spleen"
"4012","M2212YFBCSW591PB",0,0,"Bacteria","Spleen"
"4013","M2212YFBCSW593CBNX100",0,1,"RNA virus","Gut"
"4014","M2212YFBCSW593CBNX100",0,1,"Eukaryote","Gut"
"4015","M2212YFBCSW593CBNX100",0,0,"DNA virus","Gut"
"4016","M2212YFBCSW593CBNX100",0,0,"Bacteria","Gut"
"4017","M2212YFBCSW595CB",0,0,"Eukaryote","Gut"
"4018","M2212YFBCSW595CB",0,1,"DNA virus","Gut"
"4019","M2212YFBCSW595CB",0,0,"Bacteria","Gut"
"4020","M2212YFBCSW595CB",0,0,"RNA virus","Gut"
"4021","M2212YFBCSW595FBN",0,1,"DNA virus","Lung"
"4022","M2212YFBCSW595FBN",0,0,"Bacteria","Lung"
"4023","M2212YFBCSW595FBN",0,0,"RNA virus","Lung"
"4024","M2212YFBCSW595FBN",0,0,"Eukaryote","Lung"
"4025","M2212YFBCSW595PB",0,0,"RNA virus","Spleen"
"4026","M2212YFBCSW595PB",0,0,"Eukaryote","Spleen"
"4027","M2212YFBCSW595PB",0,1,"DNA virus","Spleen"
"4028","M2212YFBCSW595PB",0,0,"Bacteria","Spleen"
"4029","M2212YFCQJH583CBX100",0,0,"RNA virus","Gut"
"4030","M2212YFCQJH583CBX100",0,1,"Eukaryote","Gut"
"4031","M2212YFCQJH583CBX100",0,1,"DNA virus","Gut"
"4032","M2212YFCQJH583CBX100",0,0,"Bacteria","Gut"
"4033","M2212YFHMSH585CBX100",0,1,"RNA virus","Gut"
"4034","M2212YFHMSH585CBX100",0,0,"Eukaryote","Gut"
"4035","M2212YFHMSH585CBX100",0,0,"DNA virus","Gut"
"4036","M2212YFHMSH585CBX100",0,0,"Bacteria","Gut"
"4037","M2212YFHMSH585FBX100",0,0,"DNA virus","Lung"
"4038","M2212YFHMSH585FBX100",0,0,"Bacteria","Lung"
"4039","M2212YFHMSH585FBX100",0,0,"Eukaryote","Lung"
"4040","M2212YFHMSH585FBX100",0,1,"RNA virus","Lung"
"4041","M2212YFHMSW596CB",0,0,"Eukaryote","Gut"
"4042","M2212YFHMSW596CB",0,0,"RNA virus","Gut"
"4043","M2212YFHMSW596CB",0,0,"Bacteria","Gut"
"4044","M2212YFHMSW596CB",0,1,"DNA virus","Gut"
"4045","M2212YFHMSW597PB",0,0,"RNA virus","Spleen"
"4046","M2212YFHMSW597PB",0,1,"DNA virus","Spleen"
"4047","M2212YFHMSW597PB",0,0,"Bacteria","Spleen"
"4048","M2212YFHMSW597PB",0,0,"Eukaryote","Spleen"
"4049","M2212YFHMSW598FBX100",0,0,"DNA virus","Lung"
"4050","M2212YFHMSW598FBX100",0,0,"RNA virus","Lung"
"4051","M2212YFHMSW598FBX100",0,0,"Eukaryote","Lung"
"4052","M2212YFHMSW598FBX100",0,0,"Bacteria","Lung"
"4053","M2212YFHMSW600PB",0,0,"Eukaryote","Spleen"
"4054","M2212YFHMSW600PB",0,0,"Bacteria","Spleen"
"4055","M2212YFHMSW600PB",0,0,"RNA virus","Spleen"
"4056","M2212YFHMSW600PB",0,1,"DNA virus","Spleen"
"4057","M2212YFHMSW603CNX100",0,1,"Eukaryote","Gut"
"4058","M2212YFHMSW603CNX100",0,0,"Bacteria","Gut"
"4059","M2212YFHMSW603CNX100",0,0,"RNA virus","Gut"
"4060","M2212YFHMSW603CNX100",0,1,"DNA virus","Gut"
"4061","M2212YFHMSW603PB",0,1,"Bacteria","Spleen"
"4062","M2212YFHMSW603PB",0,0,"RNA virus","Spleen"
"4063","M2212YFHMSW603PB",0,1,"DNA virus","Spleen"
"4064","M2212YFHMSW603PB",0,0,"Eukaryote","Spleen"
"4065","M2212YFHMSW605FBX100",0,0,"RNA virus","Lung"
"4066","M2212YFHMSW605FBX100",0,0,"DNA virus","Lung"
"4067","M2212YFHMSW605FBX100",0,0,"Bacteria","Lung"
"4068","M2212YFHMSW605FBX100",0,1,"Eukaryote","Lung"
"4069","M2212YFShSW588FBX100",0,0,"DNA virus","Lung"
"4070","M2212YFShSW588FBX100",0,1,"Eukaryote","Lung"
"4071","M2212YFShSW588FBX100",0,0,"RNA virus","Lung"
"4072","M2212YFShSW588FBX100",0,0,"Bacteria","Lung"
"4073","M2212YFShSW589CBX100",0,0,"Bacteria","Gut"
"4074","M2212YFShSW589CBX100",0,0,"DNA virus","Gut"
"4075","M2212YFShSW589CBX100",0,0,"RNA virus","Gut"
"4076","M2212YFShSW589CBX100",0,1,"Eukaryote","Gut"
"4077","M2212YFWDSW606CNX100",0,0,"Bacteria","Gut"
"4078","M2212YFWDSW606CNX100",0,0,"RNA virus","Gut"
"4079","M2212YFWDSW606CNX100",0,1,"Eukaryote","Gut"
"4080","M2212YFWDSW606CNX100",0,0,"DNA virus","Gut"
"4081","M2212YFWDSW606FB",0,0,"RNA virus","Lung"
"4082","M2212YFWDSW606FB",0,0,"DNA virus","Lung"
"4083","M2212YFWDSW606FB",0,0,"Bacteria","Lung"
"4084","M2212YFWDSW606FB",0,1,"Eukaryote","Lung"
"4085","M2212YFWDSW606PB",0,1,"DNA virus","Spleen"
"4086","M2212YFWDSW606PB",0,0,"Eukaryote","Spleen"
"4087","M2212YFWDSW606PB",0,0,"RNA virus","Spleen"
"4088","M2212YFWDSW606PB",0,1,"Bacteria","Spleen"
"4089","M2212YFWDSW607CNX100",0,0,"Eukaryote","Gut"
"4090","M2212YFWDSW607CNX100",0,0,"RNA virus","Gut"
"4091","M2212YFWDSW607CNX100",0,0,"Bacteria","Gut"
"4092","M2212YFWDSW607CNX100",0,1,"DNA virus","Gut"
"4093","M2212YFWDSW607FB",0,1,"DNA virus","Lung"
"4094","M2212YFWDSW607FB",0,0,"RNA virus","Lung"
"4095","M2212YFWDSW607FB",0,0,"Eukaryote","Lung"
"4096","M2212YFWDSW607FB",0,0,"Bacteria","Lung"
"4097","M2212YFWDSW607PB",0,0,"Bacteria","Spleen"
"4098","M2212YFWDSW607PB",0,1,"DNA virus","Spleen"
"4099","M2212YFWDSW607PB",0,0,"RNA virus","Spleen"
"4100","M2212YFWDSW607PB",0,0,"Eukaryote","Spleen"
"4101","M2212YFWDSW608CX100",0,0,"Eukaryote","Gut"
"4102","M2212YFWDSW608CX100",0,0,"Bacteria","Gut"
"4103","M2212YFWDSW608CX100",0,1,"DNA virus","Gut"
"4104","M2212YFWDSW608CX100",0,0,"RNA virus","Gut"
"4105","M2212YFWDSW608FBX100",0,0,"RNA virus","Lung"
"4106","M2212YFWDSW608FBX100",0,0,"Eukaryote","Lung"
"4107","M2212YFWDSW608FBX100",0,0,"Bacteria","Lung"
"4108","M2212YFWDSW608FBX100",0,1,"DNA virus","Lung"
"4109","M2212YFWDSW609CX100",0,0,"Bacteria","Gut"
"4110","M2212YFWDSW609CX100",0,1,"DNA virus","Gut"
"4111","M2212YFWDSW609CX100",0,1,"Eukaryote","Gut"
"4112","M2212YFWDSW609CX100",0,0,"RNA virus","Gut"
"4113","M2212YFWDSW609FBX100",0,0,"RNA virus","Lung"
"4114","M2212YFWDSW609FBX100",0,0,"Bacteria","Lung"
"4115","M2212YFWDSW609FBX100",0,1,"DNA virus","Lung"
"4116","M2212YFWDSW609FBX100",0,0,"Eukaryote","Lung"
"4117","M2212YFWDSW609PB",0,0,"Eukaryote","Spleen"
"4118","M2212YFWDSW609PB",0,0,"RNA virus","Spleen"
"4119","M2212YFWDSW609PB",0,0,"Bacteria","Spleen"
"4120","M2212YFWDSW609PB",0,1,"DNA virus","Spleen"
"4121","M2212YFWDSW610FB",0,1,"DNA virus","Lung"
"4122","M2212YFWDSW610FB",0,0,"RNA virus","Lung"
"4123","M2212YFWDSW610FB",0,0,"Bacteria","Lung"
"4124","M2212YFWDSW610FB",0,0,"Eukaryote","Lung"
"4125","M2212YFWDSW611CX100",0,0,"DNA virus","Gut"
"4126","M2212YFWDSW611CX100",0,0,"Bacteria","Gut"
"4127","M2212YFWDSW611CX100",0,1,"RNA virus","Gut"
"4128","M2212YFWDSW611CX100",0,0,"Eukaryote","Gut"
"4129","M2212YFWDSW611FBX100",0,0,"Bacteria","Lung"
"4130","M2212YFWDSW611FBX100",0,1,"RNA virus","Lung"
"4131","M2212YFWDSW611FBX100",0,0,"Eukaryote","Lung"
"4132","M2212YFWDSW611FBX100",0,0,"DNA virus","Lung"
"4133","M2212YFWDSW613CX100",0,0,"RNA virus","Gut"
"4134","M2212YFWDSW613CX100",0,0,"Bacteria","Gut"
"4135","M2212YFWDSW613CX100",0,0,"Eukaryote","Gut"
"4136","M2212YFWDSW613CX100",0,1,"DNA virus","Gut"
"4137","M2212YFWDSW613FBX100",0,0,"Eukaryote","Lung"
"4138","M2212YFWDSW613FBX100",0,0,"RNA virus","Lung"
"4139","M2212YFWDSW613FBX100",0,1,"DNA virus","Lung"
"4140","M2212YFWDSW613FBX100",0,0,"Bacteria","Lung"
"4141","M2212YFWDSW614PB",0,0,"Eukaryote","Spleen"
"4142","M2212YFWDSW614PB",0,0,"RNA virus","Spleen"
"4143","M2212YFWDSW614PB",0,1,"DNA virus","Spleen"
"4144","M2212YFWDSW614PB",0,0,"Bacteria","Spleen"
"4145","M2212YFWDSW615CX100",0,1,"RNA virus","Gut"
"4146","M2212YFWDSW615CX100",0,1,"DNA virus","Gut"
"4147","M2212YFWDSW615CX100",0.68592978612846,2,"Eukaryote","Gut"
"4148","M2212YFWDSW615CX100",0,0,"Bacteria","Gut"
"4149","M2212YFWDSW615FBX100",0,0,"RNA virus","Lung"
"4150","M2212YFWDSW615FBX100",0,1,"DNA virus","Lung"
"4151","M2212YFWDSW615FBX100",0,1,"Eukaryote","Lung"
"4152","M2212YFWDSW615FBX100",0,0,"Bacteria","Lung"
"4153","M2212YFWDSW615PB",0,1,"DNA virus","Spleen"
"4154","M2212YFWDSW615PB",0,0,"Eukaryote","Spleen"
"4155","M2212YFWDSW615PB",0,0,"Bacteria","Spleen"
"4156","M2212YFWDSW615PB",0,0,"RNA virus","Spleen"
"4157","M2212YFWDSW616CNX100",0,0,"RNA virus","Gut"
"4158","M2212YFWDSW616CNX100",0,0,"Eukaryote","Gut"
"4159","M2212YFWDSW616CNX100",0,0,"Bacteria","Gut"
"4160","M2212YFWDSW616CNX100",0,1,"DNA virus","Gut"
"4161","M2212YFWDSW616F",0,0,"RNA virus","Lung"
"4162","M2212YFWDSW616F",0,1,"DNA virus","Lung"
"4163","M2212YFWDSW616F",0,0,"Eukaryote","Lung"
"4164","M2212YFWDSW616F",0,0,"Bacteria","Lung"
"4165","M2212YFWDSW616PB",0,0,"Eukaryote","Spleen"
"4166","M2212YFWDSW616PB",0,0,"RNA virus","Spleen"
"4167","M2212YFWDSW616PB",0,0,"Bacteria","Spleen"
"4168","M2212YFWDSW616PB",0,1,"DNA virus","Spleen"
"4169","M2212YFWDSW617PB",0,0,"Eukaryote","Spleen"
"4170","M2212YFWDSW617PB",0,0,"Bacteria","Spleen"
"4171","M2212YFWDSW617PB",0,1,"DNA virus","Spleen"
"4172","M2212YFWDSW617PB",0,0,"RNA virus","Spleen"
"4173","M2212YFWDSW618CX100",0,0,"Eukaryote","Gut"
"4174","M2212YFWDSW618CX100",0,1,"DNA virus","Gut"
"4175","M2212YFWDSW618CX100",0,0,"Bacteria","Gut"
"4176","M2212YFWDSW618CX100",0,0,"RNA virus","Gut"
"4177","M2212YFWDSW618FBX100",0,0,"RNA virus","Lung"
"4178","M2212YFWDSW618FBX100",0,1,"DNA virus","Lung"
"4179","M2212YFWDSW618FBX100",0,0,"Bacteria","Lung"
"4180","M2212YFWDSW618FBX100",0,1,"Eukaryote","Lung"
"4181","M2212YFWDSW619F",0,0,"Eukaryote","Lung"
"4182","M2212YFWDSW619F",0,0,"RNA virus","Lung"
"4183","M2212YFWDSW619F",0,0,"Bacteria","Lung"
"4184","M2212YFWDSW619F",0,1,"DNA virus","Lung"
"4185","M2212YFWDSW619PB",0,0,"DNA virus","Spleen"
"4186","M2212YFWDSW619PB",0,0,"Eukaryote","Spleen"
"4187","M2212YFWDSW619PB",0,0,"RNA virus","Spleen"
"4188","M2212YFWDSW619PB",0,0,"Bacteria","Spleen"
"4189","M2212YFWDSW620CX100",0,1,"DNA virus","Gut"
"4190","M2212YFWDSW620CX100",0,0,"Bacteria","Gut"
"4191","M2212YFWDSW620CX100",0,0,"Eukaryote","Gut"
"4192","M2212YFWDSW620CX100",0,0,"RNA virus","Gut"
"4193","M2212YFWDSW620PX100",0,0,"Eukaryote","Spleen"
"4194","M2212YFWDSW620PX100",0,1,"DNA virus","Spleen"
"4195","M2212YFWDSW620PX100",0,0,"RNA virus","Spleen"
"4196","M2212YFWDSW620PX100",0,0,"Bacteria","Spleen"
"4197","M2301APBCSW796CX100",0,0,"Eukaryote","Gut"
"4198","M2301APBCSW796CX100",0,0,"RNA virus","Gut"
"4199","M2301APBCSW796CX100",0,0,"Bacteria","Gut"
"4200","M2301APBCSW796CX100",0,0,"DNA virus","Gut"
"4201","M2301APBCSW796FX100",0,0,"Eukaryote","Lung"
"4202","M2301APBCSW796FX100",0,0,"Bacteria","Lung"
"4203","M2301APBCSW796FX100",0,1,"RNA virus","Lung"
"4204","M2301APBCSW796FX100",0,0,"DNA virus","Lung"
"4205","M2301APBCSW796PX100",0,1,"DNA virus","Spleen"
"4206","M2301APBCSW796PX100",0,0,"Bacteria","Spleen"
"4207","M2301APBCSW796PX100",0,0,"RNA virus","Spleen"
"4208","M2301APBCSW796PX100",0,0,"Eukaryote","Spleen"
"4209","M2301APBCSW797C",0,0,"Eukaryote","Gut"
"4210","M2301APBCSW797C",0,1,"DNA virus","Gut"
"4211","M2301APBCSW797C",0,0,"Bacteria","Gut"
"4212","M2301APBCSW797C",0,0,"RNA virus","Gut"
"4213","M2301APBCSW797F",0,0,"Bacteria","Lung"
"4214","M2301APBCSW797F",0,0,"DNA virus","Lung"
"4215","M2301APBCSW797F",0,1,"RNA virus","Lung"
"4216","M2301APBCSW797F",0,0,"Eukaryote","Lung"
"4217","M2301APBCSW797PX100",0,0,"Eukaryote","Spleen"
"4218","M2301APBCSW797PX100",0,1,"DNA virus","Spleen"
"4219","M2301APBCSW797PX100",0,1,"RNA virus","Spleen"
"4220","M2301APBCSW797PX100",0,0,"Bacteria","Spleen"
"4221","M2301APBCSW799CX100",0,0,"DNA virus","Gut"
"4222","M2301APBCSW799CX100",0,0,"Bacteria","Gut"
"4223","M2301APBCSW799CX100",0,0,"Eukaryote","Gut"
"4224","M2301APBCSW799CX100",0,1,"RNA virus","Gut"
"4225","M2301APBCSW799F",0,0,"DNA virus","Lung"
"4226","M2301APBCSW799F",0,0,"Bacteria","Lung"
"4227","M2301APBCSW799F",0,1,"Eukaryote","Lung"
"4228","M2301APBCSW799F",0.0260664081531818,2,"RNA virus","Lung"
"4229","M2301APBCSW799PX100",0,1,"DNA virus","Spleen"
"4230","M2301APBCSW799PX100",0,0,"Eukaryote","Spleen"
"4231","M2301APBCSW799PX100",0,0,"Bacteria","Spleen"
"4232","M2301APBCSW799PX100",0.172303042105074,2,"RNA virus","Spleen"
"4233","M2301APBCSW800CX100",0,0,"Eukaryote","Gut"
"4234","M2301APBCSW800CX100",0,0,"Bacteria","Gut"
"4235","M2301APBCSW800CX100",0,0,"DNA virus","Gut"
"4236","M2301APBCSW800CX100",0,1,"RNA virus","Gut"
"4237","M2301APBCSW800F",0,0,"Bacteria","Lung"
"4238","M2301APBCSW800F",0,1,"RNA virus","Lung"
"4239","M2301APBCSW800F",0,0,"Eukaryote","Lung"
"4240","M2301APBCSW800F",0,0,"DNA virus","Lung"
"4241","M2301APBCSW800PX100",0,1,"RNA virus","Spleen"
"4242","M2301APBCSW800PX100",0,0,"Eukaryote","Spleen"
"4243","M2301APBCSW800PX100",0,0,"DNA virus","Spleen"
"4244","M2301APBCSW800PX100",0,0,"Bacteria","Spleen"
"4245","M2301APBCSW802C",0,0,"DNA virus","Gut"
"4246","M2301APBCSW802C",0,0,"Eukaryote","Gut"
"4247","M2301APBCSW802C",0,1,"Bacteria","Gut"
"4248","M2301APBCSW802C",0,0,"RNA virus","Gut"
"4249","M2301APBCSW802PX100",0,0,"Bacteria","Spleen"
"4250","M2301APBCSW802PX100",0,0,"RNA virus","Spleen"
"4251","M2301APBCSW802PX100",0,0,"Eukaryote","Spleen"
"4252","M2301APBCSW802PX100",0,0,"DNA virus","Spleen"
"4253","M2301APBCSW803CX100",0,0,"Eukaryote","Gut"
"4254","M2301APBCSW803CX100",0,1,"DNA virus","Gut"
"4255","M2301APBCSW803CX100",0.636824964680263,2,"RNA virus","Gut"
"4256","M2301APBCSW803CX100",0,0,"Bacteria","Gut"
"4257","M2301APBCSW803F",0.626381672661845,2,"RNA virus","Lung"
"4258","M2301APBCSW803F",0,0,"Bacteria","Lung"
"4259","M2301APBCSW803F",0,0,"DNA virus","Lung"
"4260","M2301APBCSW803F",0,1,"Eukaryote","Lung"
"4261","M2301APBCSW803PX100",0,1,"DNA virus","Spleen"
"4262","M2301APBCSW803PX100",0,0,"Eukaryote","Spleen"
"4263","M2301APBCSW803PX100",0,0,"Bacteria","Spleen"
"4264","M2301APBCSW803PX100",0.196991026797665,2,"RNA virus","Spleen"
"4265","M2301APBCSW804C",0,0,"Bacteria","Gut"
"4266","M2301APBCSW804C",0,1,"RNA virus","Gut"
"4267","M2301APBCSW804C",0,0,"Eukaryote","Gut"
"4268","M2301APBCSW804C",0,1,"DNA virus","Gut"
"4269","M2301APBCSW804F",0,1,"RNA virus","Lung"
"4270","M2301APBCSW804F",0,0,"Bacteria","Lung"
"4271","M2301APBCSW804F",0,0,"DNA virus","Lung"
"4272","M2301APBCSW804F",0,0,"Eukaryote","Lung"
"4273","M2301APBCSW804PX100",0,0,"Eukaryote","Spleen"
"4274","M2301APBCSW804PX100",0.681245554445573,2,"RNA virus","Spleen"
"4275","M2301APBCSW804PX100",0,0,"Bacteria","Spleen"
"4276","M2301APBCSW804PX100",0,1,"DNA virus","Spleen"
"4277","M2301APBCSW805CX100",0,1,"DNA virus","Gut"
"4278","M2301APBCSW805CX100",0,0,"Eukaryote","Gut"
"4279","M2301APBCSW805CX100",0.307162155434719,3,"RNA virus","Gut"
"4280","M2301APBCSW805CX100",0,1,"Bacteria","Gut"
"4281","M2301APBCSW805F",0,0,"Bacteria","Lung"
"4282","M2301APBCSW805F",0,1,"DNA virus","Lung"
"4283","M2301APBCSW805F",0.212237619031268,2,"RNA virus","Lung"
"4284","M2301APBCSW805F",0,1,"Eukaryote","Lung"
"4285","M2301APBCSW805P",0,1,"DNA virus","Spleen"
"4286","M2301APBCSW805P",0.680863642345185,2,"RNA virus","Spleen"
"4287","M2301APBCSW805P",0,0,"Bacteria","Spleen"
"4288","M2301APBCSW805P",0,0,"Eukaryote","Spleen"
"4289","M2301APBCSW806PX100",0,0,"Bacteria","Spleen"
"4290","M2301APBCSW806PX100",0,0,"RNA virus","Spleen"
"4291","M2301APBCSW806PX100",0,0,"DNA virus","Spleen"
"4292","M2301APBCSW806PX100",0,0,"Eukaryote","Spleen"
"4293","M2301APBCSW807CX100",0,0,"RNA virus","Gut"
"4294","M2301APBCSW807CX100",0,1,"Bacteria","Gut"
"4295","M2301APBCSW807CX100",0,0,"Eukaryote","Gut"
"4296","M2301APBCSW807CX100",0.0637233664895281,2,"DNA virus","Gut"
"4297","M2301APBCSW807PX100",0,0,"Eukaryote","Spleen"
"4298","M2301APBCSW807PX100",0,0,"RNA virus","Spleen"
"4299","M2301APBCSW807PX100",0,0,"Bacteria","Spleen"
"4300","M2301APBCSW807PX100",0,1,"DNA virus","Spleen"
"4301","M2301APBCSW808CX100",0,1,"RNA virus","Gut"
"4302","M2301APBCSW808CX100",0,0,"DNA virus","Gut"
"4303","M2301APBCSW808CX100",0,0,"Eukaryote","Gut"
"4304","M2301APBCSW808CX100",0,0,"Bacteria","Gut"
"4305","M2301APBCSW808F",0,0,"RNA virus","Lung"
"4306","M2301APBCSW808F",0,1,"Eukaryote","Lung"
"4307","M2301APBCSW808F",0,0,"DNA virus","Lung"
"4308","M2301APBCSW808F",0,0,"Bacteria","Lung"
"4309","M2301APBCSW808PX100",0,1,"RNA virus","Spleen"
"4310","M2301APBCSW808PX100",0,0,"Eukaryote","Spleen"
"4311","M2301APBCSW808PX100",0,0,"Bacteria","Spleen"
"4312","M2301APBCSW808PX100",0,1,"DNA virus","Spleen"
"4313","M2301APBCSW809PX100",0,0,"RNA virus","Spleen"
"4314","M2301APBCSW809PX100",0,0,"Eukaryote","Spleen"
